id,r
ISIC_0060032,1.0987120550746154
ISIC_0033476,1.0967289207851407
ISIC_0069536,1.0957130673768132
ISIC_0066240,1.0946866847097865
ISIC_0025996,1.092207284185688
ISIC_0011094,1.0920951676432
ISIC_0058022,1.0915776653644795
ISIC_0061199,1.0908917141920678
ISIC_0033520,1.09011561944788
ISIC_0056406,1.0889058061198917
ISIC_0061066,1.0885298215013943
ISIC_8692218,1.0879270506341239
ISIC_0032244,1.0869029709095892
ISIC_9797578,1.0857090428211527
ISIC_5397483,1.0855025113316885
ISIC_0011694,1.0854519251564472
ISIC_0071050,1.0845519041312772
ISIC_0062031,1.0842594070265628
ISIC_0063568,1.082106543673056
ISIC_6410859,1.0808617851536244
ISIC_0010235,1.0797429417689202
ISIC_0031977,1.0786611153810566
ISIC_0010723,1.078104487129261
ISIC_0033117,1.0772662778273345
ISIC_0015136,1.0772372688835457
ISIC_0061580,1.0767568574026096
ISIC_0067521,1.0765452733297476
ISIC_0072292,1.07496884247783
ISIC_0010664,1.0734234726527223
ISIC_0064660,1.0725663575656812
ISIC_8929288,1.0710864763530972
ISIC_0055293,1.068508682583864
ISIC_0010376,1.0649778431443073
ISIC_0061475,1.0639439583881973
ISIC_2354070,1.0599915765394599
ISIC_0027742,1.0599558907824973
ISIC_0064877,1.0586596889161726
ISIC_4049598,1.0571253862784076
ISIC_0033708,1.0556298122463172
ISIC_0070285,1.0536450508730049
ISIC_0067443,1.0533799649889217
ISIC_5247508,1.0531489822414373
ISIC_0071771,1.0529256268667035
ISIC_0063601,1.0528091070199581
ISIC_0012260,1.0515547150148714
ISIC_0012054,1.050853744627585
ISIC_6375439,1.0497770273005937
ISIC_0055179,1.04949843188269
ISIC_0031389,1.048993020449087
ISIC_7358691,1.0471275855721134
ISIC_3319229,1.0466674244936554
ISIC_0011794,1.0465381169656554
ISIC_0029026,1.0456779792699704
ISIC_2974214,1.0445232346510953
ISIC_5751956,1.0432584239791278
ISIC_8887039,1.041659778232554
ISIC_1615996,1.0409324049229358
ISIC_6512653,1.040092372762821
ISIC_2383335,1.0398168171208146
ISIC_0010034,1.0377040194226936
ISIC_0069248,1.036782584328874
ISIC_0027406,1.036204831868657
ISIC_0057656,1.0358885371788706
ISIC_0066564,1.0349893935083774
ISIC_0046344,1.0344731020885851
ISIC_0033261,1.0328711287588277
ISIC_6069236,1.0323961152648073
ISIC_0011488,1.0318488470499783
ISIC_0033533,1.0317315468787478
ISIC_0014527,1.0307232178587749
ISIC_0054705,1.0305574865613163
ISIC_0058647,1.0295728865751217
ISIC_0060380,1.0294769457270787
ISIC_3395488,1.0289200869089634
ISIC_0063748,1.028811669424338
ISIC_3810274,1.028637268620633
ISIC_0060297,1.027042894315196
ISIC_0026531,1.0269600770641498
ISIC_0071869,1.025721593498712
ISIC_0072353,1.0245535745212468
ISIC_0056201,1.0228789337091724
ISIC_0030860,1.0221745251518357
ISIC_0067985,1.0206094398750638
ISIC_0071180,1.0202140249792202
ISIC_0058206,1.0191914358788716
ISIC_5081382,1.018821650293055
ISIC_9788545,1.0178354500799107
ISIC_0070253,1.0154106777954186
ISIC_0009488,1.0140564156197245
ISIC_0033213,1.0132885772263602
ISIC_0027089,1.0131518616146555
ISIC_0064113,1.0127751965196572
ISIC_4352700,1.0127259580394556
ISIC_0000424,1.012340465634232
ISIC_0053469,1.0121520880208605
ISIC_3448630,1.0109619023725698
ISIC_0023162,1.0108300001123018
ISIC_1720840,1.0105828522508622
ISIC_4984668,1.0099789711930682
ISIC_0013341,1.0093903829383137
ISIC_0010942,1.0091974249814366
ISIC_4826037,1.0088786803274115
ISIC_7100813,1.0076248368943463
ISIC_0010772,1.0073331986857967
ISIC_0011446,1.0070580402329312
ISIC_3026660,1.0068404536451006
ISIC_0014891,1.0063149750010896
ISIC_0026853,1.0060240050124927
ISIC_0033063,1.0029393911189282
ISIC_0034100,1.0021491887780152
ISIC_2173158,0.9979227512996733
ISIC_0032510,0.9967596737492446
ISIC_0058149,0.9964155498745746
ISIC_0010308,0.9961572133873628
ISIC_0069373,0.9957172834074397
ISIC_0069667,0.9951486132207163
ISIC_5298608,0.9940344316073634
ISIC_7032028,0.9938297943644961
ISIC_0397464,0.9937647412834715
ISIC_0057155,0.9933148269370775
ISIC_5550263,0.9909841089464413
ISIC_0033710,0.9906972331673813
ISIC_0034166,0.990482526040033
ISIC_0025755,0.989188027898676
ISIC_8509219,0.9888782403471784
ISIC_8073555,0.9882260502478329
ISIC_6159783,0.9880087912222587
ISIC_0060679,0.9877713099935662
ISIC_9072567,0.9874154335080365
ISIC_0008816,0.9872215625288386
ISIC_0059314,0.9867101399646486
ISIC_0055924,0.9864205483028339
ISIC_0069698,0.9855846903574343
ISIC_0003052,0.9838869125903673
ISIC_0024236,0.9827630709339965
ISIC_0046471,0.9808687423135599
ISIC_0011696,0.9803138950349753
ISIC_0010690,0.9799815874938561
ISIC_0064342,0.9780023408079526
ISIC_4836699,0.9770791674748887
ISIC_0024323,0.9748764295418766
ISIC_6552552,0.9743848553658038
ISIC_0034101,0.9727186867498865
ISIC_0010036,0.9722354653533078
ISIC_0031642,0.9721520656073391
ISIC_0060266,0.9711131001571549
ISIC_0068580,0.9710819215691967
ISIC_0002675,0.9701254464096677
ISIC_0064033,0.9688238844140744
ISIC_0055265,0.9684780666788708
ISIC_2795397,0.9670832118194451
ISIC_6178099,0.9661984248205858
ISIC_0024315,0.9660529458292176
ISIC_3610783,0.9653653278427679
ISIC_1619814,0.9644073815169979
ISIC_2406492,0.9638970584508441
ISIC_5614446,0.9626762440118986
ISIC_0060968,0.9623386373280702
ISIC_0055251,0.9615335686082056
ISIC_0059248,0.9604025977375625
ISIC_0033612,0.9599920128551955
ISIC_0026664,0.9594786297061875
ISIC_0000313,0.9584193468930905
ISIC_0009886,0.9577767087473205
ISIC_8986997,0.9576838568409677
ISIC_0034049,0.9557739875450689
ISIC_0057913,0.9554639619175408
ISIC_0058071,0.9539920715714256
ISIC_8244535,0.9532225321219031
ISIC_0029705,0.9530242561383266
ISIC_0054748,0.9525008522431889
ISIC_0057594,0.9492464116676709
ISIC_0068975,0.9490962804410146
ISIC_0009924,0.9484319421895255
ISIC_1328804,0.9480360599625212
ISIC_0010415,0.9480168770541859
ISIC_0011700,0.947844496464946
ISIC_0070435,0.947791564433714
ISIC_0014548,0.9466208325646669
ISIC_0027941,0.9451824062746852
ISIC_0061880,0.9449514325696684
ISIC_0030393,0.9446074013408268
ISIC_6644659,0.9442090480794565
ISIC_0010591,0.9436703383310675
ISIC_0053810,0.9433984468090909
ISIC_8866651,0.942959058688352
ISIC_0071944,0.9411995654155818
ISIC_5330187,0.9402436420387038
ISIC_0071532,0.9392290339197904
ISIC_0000172,0.9385303148280704
ISIC_0056677,0.9380745484182798
ISIC_0028361,0.9379990527372216
ISIC_0032856,0.9373815056831153
ISIC_4536709,0.9369938072276737
ISIC_0033668,0.93632684067928
ISIC_0070588,0.9360643384750017
ISIC_0069411,0.9352374421500406
ISIC_3435596,0.9347193269552587
ISIC_0034068,0.9346825477103986
ISIC_0055361,0.9327390088728733
ISIC_9471156,0.9322443073909684
ISIC_1247683,0.9321017298904255
ISIC_3346045,0.9309113090971078
ISIC_9596721,0.9301704547054569
ISIC_0210998,0.9287766375416875
ISIC_0027072,0.9284090415394068
ISIC_3009564,0.9278550683955404
ISIC_0015156,0.9276913615336598
ISIC_0059597,0.9271532163916254
ISIC_0000167,0.9257723632774526
ISIC_0057821,0.9240401007232167
ISIC_0066952,0.9240133296154435
ISIC_0031935,0.9237575842715369
ISIC_9574101,0.9230783880096793
ISIC_3761253,0.9229551490533394
ISIC_9125543,0.9217901041194576
ISIC_0066012,0.9216912295891162
ISIC_8892663,0.9210025703585658
ISIC_6056121,0.920487681949251
ISIC_0009908,0.9197561974949638
ISIC_0000553,0.919674818436449
ISIC_0065622,0.9190942643075932
ISIC_0011356,0.9189876782890789
ISIC_0067733,0.9189721169920944
ISIC_3152541,0.9175517046923408
ISIC_6822870,0.9160755362322074
ISIC_0064006,0.9152622527830353
ISIC_0011315,0.9147949453658364
ISIC_0031965,0.9146201843689725
ISIC_0032823,0.9144592892033396
ISIC_3136228,0.9142429991624967
ISIC_0011484,0.9137908752345745
ISIC_0010174,0.913331773603467
ISIC_9972518,0.9131222493095581
ISIC_0067804,0.9129845112542581
ISIC_0061379,0.9129766884265559
ISIC_7846309,0.9128652477254201
ISIC_0030106,0.9113659646723742
ISIC_0064247,0.9105445635885874
ISIC_0029736,0.9104268442607054
ISIC_0033752,0.9088756604255595
ISIC_0027838,0.9087659776953644
ISIC_0033843,0.9085852245077775
ISIC_6620377,0.9080798037291705
ISIC_0032617,0.9071898469630726
ISIC_0024961,0.9071360000714448
ISIC_0010067,0.9064595559521326
ISIC_0065421,0.9055392593537037
ISIC_0011626,0.9055262625110464
ISIC_0060397,0.9054979350464697
ISIC_0061224,0.9046632383714386
ISIC_7740744,0.9045029690746983
ISIC_0046416,0.9043924244476081
ISIC_0007749,0.9040035747840842
ISIC_0011369,0.9031225561496223
ISIC_0064080,0.9029440973939841
ISIC_0014766,0.9014546405766743
ISIC_3447311,0.901452880271375
ISIC_0059506,0.9011515581524604
ISIC_0055404,0.8989193000881831
ISIC_5216586,0.8987075320475557
ISIC_8389839,0.89860004846488
ISIC_0026694,0.8985181645230735
ISIC_0068744,0.8972348637024857
ISIC_0032232,0.8967481259776675
ISIC_8150108,0.8966192720558841
ISIC_0034242,0.8962056741627836
ISIC_7271718,0.8961082238510267
ISIC_0069204,0.8960058282004967
ISIC_0027684,0.8954523059813336
ISIC_0026394,0.8929944158976066
ISIC_0032134,0.8926729152067467
ISIC_8690631,0.8925087425215048
ISIC_0033589,0.8918805092786178
ISIC_4120174,0.8917938594467074
ISIC_0058046,0.891350656018415
ISIC_0063319,0.8911820699603421
ISIC_0014082,0.8909021171308177
ISIC_3445468,0.8904133934226591
ISIC_5557025,0.8898261081255013
ISIC_0015436,0.8893335087933862
ISIC_0069087,0.889262139591193
ISIC_0032005,0.888077110437026
ISIC_0063680,0.887654850543665
ISIC_8160596,0.8875469561947493
ISIC_0000294,0.8873270804806619
ISIC_4663883,0.8873082137841749
ISIC_0012081,0.8872131662147656
ISIC_0058594,0.8871942865305413
ISIC_5044438,0.8848567821342069
ISIC_5776158,0.8839207998570762
ISIC_0072087,0.8836834015820273
ISIC_0011032,0.8831743799361229
ISIC_0009100,0.8821792826403897
ISIC_0072175,0.8817221726575242
ISIC_0011276,0.88113265338428
ISIC_8935085,0.8807871388373164
ISIC_0028075,0.8801814485691583
ISIC_9024529,0.8790976499749108
ISIC_0027411,0.8773467960730262
ISIC_0033454,0.8766856016100381
ISIC_1520897,0.8763690484239953
ISIC_0055701,0.8752725435079028
ISIC_5239856,0.8744849955469952
ISIC_0061566,0.873853461613365
ISIC_0062048,0.8728863490241671
ISIC_0182020,0.871257947776628
ISIC_0062935,0.8704706977838287
ISIC_0011505,0.8695667453969393
ISIC_0072418,0.8695220212831873
ISIC_0031843,0.868935395371844
ISIC_0072976,0.868763949317979
ISIC_0063753,0.8678710615998481
ISIC_0027060,0.8678133459032129
ISIC_0065346,0.866942588191119
ISIC_0011778,0.8660815441909105
ISIC_0014543,0.8660566434958521
ISIC_0000072,0.8651528374528882
ISIC_0001104,0.8641988735170648
ISIC_0011701,0.8641214873290367
ISIC_0058035,0.8625580295961105
ISIC_0065449,0.8625527156093351
ISIC_5518557,0.8619886414332588
ISIC_0027502,0.861637065002625
ISIC_0000463,0.8614054692909227
ISIC_0011645,0.8610792015916897
ISIC_4916704,0.8610465792111476
ISIC_0057048,0.8596668883556711
ISIC_0010850,0.8588010363759064
ISIC_0058828,0.8572892963063153
ISIC_0065943,0.8543714310592272
ISIC_0070012,0.8541154982803757
ISIC_0011031,0.8534659163279648
ISIC_2457024,0.8527302618673076
ISIC_7945429,0.8520239201017099
ISIC_0034042,0.85170841702569
ISIC_0013740,0.8514824283823627
ISIC_4554863,0.8514566892817169
ISIC_1210011,0.851362860487068
ISIC_1784613,0.8512973001250838
ISIC_0062401,0.8512725255154108
ISIC_0029495,0.8509614260661059
ISIC_0411688,0.8491518464355129
ISIC_0056260,0.8472142544921648
ISIC_6176182,0.8465656933115884
ISIC_6767569,0.8464098554599777
ISIC_0057655,0.8463650520036633
ISIC_0071806,0.8450234381313374
ISIC_0026909,0.8447464289124255
ISIC_0030695,0.8441449445025562
ISIC_0057696,0.8441190113709326
ISIC_0011924,0.843719179254854
ISIC_0011437,0.8435022109593718
ISIC_0033232,0.8422758837303237
ISIC_2918117,0.8419891990485194
ISIC_0032771,0.8418250067550873
ISIC_3045939,0.8411745243591108
ISIC_0028584,0.8405126193966802
ISIC_6162308,0.8402742338576246
ISIC_4331481,0.84023310916462
ISIC_2714572,0.8401980612742477
ISIC_1985436,0.8397536413101437
ISIC_0028422,0.8390032195031834
ISIC_0011933,0.8387684109494159
ISIC_0072568,0.8379994758189039
ISIC_6019374,0.8377417713267428
ISIC_0000393,0.8373638249847278
ISIC_0059768,0.8372710394265004
ISIC_0066105,0.8367744145302968
ISIC_0011691,0.8367737367350807
ISIC_0032699,0.8365920624515409
ISIC_0033341,0.8363443432637253
ISIC_0463755,0.8357307252597292
ISIC_0071069,0.8353447592967286
ISIC_0058158,0.8349785295318872
ISIC_0047004,0.8349288876478907
ISIC_0010886,0.8339733506659346
ISIC_3506204,0.8324217495677941
ISIC_8211214,0.8322168500553098
ISIC_0899961,0.8322151485942971
ISIC_7242312,0.8319322662896316
ISIC_0010024,0.8316796731098208
ISIC_0066784,0.8312749321764236
ISIC_0033616,0.8310693031285475
ISIC_0033696,0.8310514936241784
ISIC_0062530,0.8307796087385239
ISIC_0055136,0.8305600759946893
ISIC_0057192,0.8299339930841222
ISIC_3039880,0.8297317199255888
ISIC_0010527,0.8292427671998662
ISIC_0031304,0.8291892833196137
ISIC_0000398,0.829156654792861
ISIC_0024702,0.8290315512639088
ISIC_7629589,0.8290033999228874
ISIC_0031915,0.8279296625434753
ISIC_5971574,0.8271321563541734
ISIC_0001100,0.8270125193965466
ISIC_7124160,0.8266497114129557
ISIC_0062864,0.8265367314032483
ISIC_0010784,0.8263468687814859
ISIC_0046394,0.8242425368812707
ISIC_2936321,0.8240869148239536
ISIC_0025571,0.8234612125965735
ISIC_0024229,0.82309276336577
ISIC_0068895,0.8222912347405362
ISIC_0014229,0.8220217266618957
ISIC_2309744,0.821957562571616
ISIC_6317162,0.8218951719517276
ISIC_3060145,0.8218849964757121
ISIC_0032248,0.8213261095248279
ISIC_8139762,0.8207175583466453
ISIC_3734674,0.8206452771573421
ISIC_1668831,0.8203073401476395
ISIC_0032476,0.8201801488028395
ISIC_0011403,0.820114474179185
ISIC_0012369,0.8197851078358657
ISIC_0064860,0.8188273907941149
ISIC_0069995,0.8183767462199069
ISIC_0054663,0.8171870826732053
ISIC_0011506,0.816974177534644
ISIC_7378303,0.8167332725625636
ISIC_0056572,0.8166762597054541
ISIC_6225409,0.816620339730864
ISIC_0030417,0.8165536086085988
ISIC_0033129,0.8161145530726317
ISIC_0026746,0.8157792033672087
ISIC_0011763,0.8152671972313844
ISIC_0058909,0.8151867213276296
ISIC_0066429,0.815069209297469
ISIC_6124481,0.8147125215576094
ISIC_5194705,0.814042967427269
ISIC_4791589,0.8139528492552919
ISIC_0032549,0.8133754374454405
ISIC_0890398,0.8132767691309917
ISIC_0033881,0.8127144176310697
ISIC_9012513,0.81146795537443
ISIC_0027751,0.8103436130329005
ISIC_9351418,0.8097608848742814
ISIC_0055022,0.8086601017719239
ISIC_0058863,0.8079077969969761
ISIC_0070254,0.807510320258186
ISIC_0054341,0.8069346064088598
ISIC_0059773,0.8065342104382403
ISIC_0028986,0.8064478050921234
ISIC_8406262,0.8063068438294199
ISIC_0261253,0.8059299669736322
ISIC_0024967,0.8058917038401914
ISIC_6899527,0.8058540037231018
ISIC_0003324,0.8054901105050469
ISIC_0058063,0.8041417421972651
ISIC_4343552,0.8041062421520441
ISIC_3763984,0.8038546637028633
ISIC_7365615,0.8038271759860318
ISIC_6298228,0.8033045916867186
ISIC_0054146,0.8032361878363671
ISIC_0067979,0.8023580489105426
ISIC_4247149,0.8021743735785476
ISIC_0062114,0.8020306501738234
ISIC_0030749,0.801947337173801
ISIC_0057692,0.8018514834178863
ISIC_0070250,0.8018198231893624
ISIC_4505178,0.8014109945593101
ISIC_1350519,0.8012898411121939
ISIC_5315062,0.801083648384825
ISIC_4875370,0.8007132369190948
ISIC_0897876,0.8003263695133842
ISIC_0054914,0.7997943202130294
ISIC_0057518,0.7996764203784076
ISIC_0000539,0.7995631090804058
ISIC_0029433,0.7992234673666297
ISIC_0001152,0.7989105310823267
ISIC_0072171,0.7988108533759151
ISIC_0029909,0.7980149799313815
ISIC_0012057,0.7977833750477247
ISIC_0013766,0.7976810669496053
ISIC_0000310,0.7958026838296481
ISIC_1394786,0.7957791177956963
ISIC_0015401,0.7957678798143448
ISIC_9294799,0.7957345902764265
ISIC_0033534,0.795643325296711
ISIC_0032466,0.7954495492460696
ISIC_0064563,0.7948787210952512
ISIC_1175291,0.7943236644559006
ISIC_0033654,0.7928115275460854
ISIC_0054229,0.7924109353124973
ISIC_0025081,0.7922964325820413
ISIC_6443984,0.7921842378872785
ISIC_2776906,0.7920192287383293
ISIC_0067308,0.7919350220687362
ISIC_0000174,0.7918519925537185
ISIC_2312766,0.7917593298950122
ISIC_0059987,0.7917482254960322
ISIC_0054043,0.7911936413101729
ISIC_0010909,0.7907462785938245
ISIC_0033004,0.7906285934824757
ISIC_0031303,0.7901076875583947
ISIC_0007416,0.7895444589737729
ISIC_0065233,0.7890592038765661
ISIC_0032181,0.7884812987592746
ISIC_0057787,0.788238575628717
ISIC_0070432,0.7881990300287124
ISIC_7008969,0.7877374550916593
ISIC_5405889,0.787599492757474
ISIC_0027277,0.7868458972450786
ISIC_0011495,0.7865611619910646
ISIC_9590080,0.7858730412341982
ISIC_3432650,0.7856502799386693
ISIC_6285925,0.7847871256071707
ISIC_1863917,0.7846622754944823
ISIC_9109847,0.784660476898435
ISIC_1002979,0.7839432755723791
ISIC_0058151,0.7838984081770741
ISIC_0056710,0.783696079191394
ISIC_6697332,0.7836948799200433
ISIC_0000173,0.7834773459449617
ISIC_0070246,0.7834749089607732
ISIC_0010267,0.7832105344042573
ISIC_0033068,0.7830678902014047
ISIC_4969996,0.7830431210466885
ISIC_0067933,0.782191403496643
ISIC_0028341,0.7821595438346536
ISIC_0011703,0.7820763676397186
ISIC_0072429,0.7815359516923595
ISIC_8127323,0.7815008998360621
ISIC_1974152,0.780824660856
ISIC_0069558,0.7801250441072715
ISIC_0032171,0.7800491986965339
ISIC_0011958,0.7798348562169564
ISIC_0010231,0.7788450792049041
ISIC_6065301,0.778757082453215
ISIC_0325771,0.778669459316828
ISIC_7664137,0.7784827510626475
ISIC_5282642,0.7784661656071022
ISIC_0033621,0.7771258817309578
ISIC_8892236,0.7763488642337726
ISIC_0033369,0.7760619219915393
ISIC_0029995,0.774754711281967
ISIC_0067667,0.7744922222472743
ISIC_0031742,0.7742831300791202
ISIC_6155782,0.7735362861013295
ISIC_4220010,0.7728098922507607
ISIC_0054528,0.7727847534647093
ISIC_0024853,0.7726571102325478
ISIC_0028418,0.7723876842482026
ISIC_0014189,0.7722337256666222
ISIC_0030423,0.7714968089815086
ISIC_0011648,0.7712908808472863
ISIC_0012040,0.7707199732413684
ISIC_3920274,0.7704309574961722
ISIC_0028764,0.7702526034371331
ISIC_0033957,0.7701653535351888
ISIC_0068218,0.7699810038508966
ISIC_0025796,0.7692719298186548
ISIC_0026049,0.7689732678520661
ISIC_7572137,0.768377272176824
ISIC_0347984,0.7681786673802348
ISIC_0072612,0.7681560292775846
ISIC_7074321,0.767987757982424
ISIC_5576250,0.767889465361146
ISIC_0062546,0.7663916429457082
ISIC_0027654,0.7663914520965306
ISIC_0000520,0.7663026582906223
ISIC_7642142,0.7662872365354042
ISIC_0063981,0.766164125527869
ISIC_0028207,0.7661368350907993
ISIC_0014857,0.7659865810831166
ISIC_0027030,0.765878954768074
ISIC_0034050,0.7646622170343567
ISIC_7755096,0.7646222648955364
ISIC_0029198,0.763194782678979
ISIC_5822017,0.7631469883682076
ISIC_4177043,0.7630724764681657
ISIC_0033876,0.7630438510445803
ISIC_7016261,0.762368345718235
ISIC_7266604,0.7617097138221286
ISIC_8029613,0.7613773584871227
ISIC_0067653,0.7603713559542525
ISIC_0054329,0.7603201374955801
ISIC_0011375,0.7599234478335065
ISIC_8737794,0.7598344412709493
ISIC_1578253,0.7592937249545942
ISIC_0062517,0.7587478991491986
ISIC_0066262,0.7582513677973253
ISIC_0066106,0.7580966988953546
ISIC_0032968,0.7568703258375816
ISIC_0062241,0.7565324860049534
ISIC_3941123,0.7560456337967231
ISIC_6523459,0.7557308967725017
ISIC_7030404,0.7555151853153361
ISIC_0064318,0.7543072976131672
ISIC_0067805,0.7541367740091542
ISIC_0026781,0.7540638114833472
ISIC_0032726,0.7537983634340183
ISIC_4898865,0.753773612356216
ISIC_0034134,0.753536275150774
ISIC_9267202,0.7534614834197021
ISIC_0007678,0.7528708170461702
ISIC_0014541,0.7527967291687293
ISIC_0000466,0.7525028829908774
ISIC_0002939,0.7512568173633698
ISIC_2670619,0.7511250741075601
ISIC_2948811,0.7510409693224834
ISIC_0071457,0.750439071701415
ISIC_0066149,0.7491841598515787
ISIC_0030484,0.7489027835147846
ISIC_0062765,0.7488402747664918
ISIC_0056799,0.7483908890134401
ISIC_0033226,0.7483524559734015
ISIC_0027407,0.7482361454349781
ISIC_0011264,0.7479348485566965
ISIC_7694028,0.747930042509037
ISIC_0028069,0.7471574640708418
ISIC_0010433,0.7471300879484722
ISIC_5190484,0.7458117448699344
ISIC_0014975,0.7451917263092911
ISIC_0067577,0.7449064805889056
ISIC_5203791,0.7440978724879306
ISIC_0057259,0.7438170020658055
ISIC_0066476,0.7436390732818038
ISIC_2998367,0.7434546730312329
ISIC_9210255,0.7426339504159523
ISIC_7167479,0.7422760813657109
ISIC_0014629,0.7414028979343091
ISIC_6366417,0.7406246988915182
ISIC_0010478,0.7400468195866542
ISIC_7487840,0.739599026523536
ISIC_2823287,0.7393435020493031
ISIC_0781380,0.7382629651557665
ISIC_0064694,0.7382488174205574
ISIC_0011726,0.7378729561327467
ISIC_0011753,0.737072602605427
ISIC_0056983,0.7367201363420011
ISIC_0034117,0.7367171462784116
ISIC_1978947,0.7364718455242241
ISIC_0025127,0.7364715407133002
ISIC_0064925,0.7363051831472874
ISIC_5298216,0.7361227194964439
ISIC_1793821,0.7356238366950048
ISIC_0067789,0.7354579121941113
ISIC_1758558,0.7351530595580664
ISIC_0033258,0.7348831953961642
ISIC_0059733,0.7348412900536087
ISIC_0068152,0.7344559879958892
ISIC_7114660,0.7342755988605596
ISIC_8398000,0.7336478947871832
ISIC_0027036,0.7333319417678806
ISIC_2922104,0.7331454439473257
ISIC_0014782,0.732962522941746
ISIC_7131359,0.7329595551515378
ISIC_1293743,0.732903685790741
ISIC_0030281,0.7320528626422099
ISIC_5501183,0.7314079129060822
ISIC_1367610,0.7311415899827735
ISIC_9008095,0.7307904199549689
ISIC_0066518,0.7306890185722802
ISIC_0626501,0.7302170161514823
ISIC_0072748,0.7297054628515472
ISIC_9688534,0.7295058512178076
ISIC_0011286,0.7291935945343984
ISIC_7921023,0.7285615527651252
ISIC_0024900,0.7285184349961995
ISIC_0033586,0.7284180175531502
ISIC_0063018,0.728304467559815
ISIC_0011697,0.7278899156609717
