id,r
ISIC_0061066,0.3484338191899235
ISIC_0061141,0.3484338191899235
ISIC_0061293,0.3484338191899235
ISIC_0061315,0.3484338191899235
ISIC_0061334,0.3484338191899235
ISIC_0061559,0.3484338191899235
ISIC_0062158,0.3484338191899235
ISIC_0062323,0.3484338191899235
ISIC_0062407,0.3484338191899235
ISIC_0062713,0.3484338191899235
ISIC_0062827,0.3484338191899235
ISIC_0063053,0.3484338191899235
ISIC_0063234,0.3484338191899235
ISIC_0063551,0.3484338191899235
ISIC_0063672,0.3484338191899235
ISIC_0063753,0.3484338191899235
ISIC_0063950,0.3484338191899235
ISIC_0063981,0.3484338191899235
ISIC_0064376,0.3484338191899235
ISIC_0064785,0.3484338191899235
ISIC_0064822,0.3484338191899235
ISIC_0064879,0.3484338191899235
ISIC_0065039,0.3484338191899235
ISIC_0065477,0.3484338191899235
ISIC_0065727,0.3484338191899235
ISIC_0065766,0.3484338191899235
ISIC_0066150,0.3484338191899235
ISIC_0066223,0.3484338191899235
ISIC_0066262,0.3484338191899235
ISIC_0066378,0.3484338191899235
ISIC_0066671,0.3484338191899235
ISIC_0066854,0.3484338191899235
ISIC_0067205,0.3484338191899235
ISIC_0067296,0.3484338191899235
ISIC_0067427,0.3484338191899235
ISIC_0067458,0.3484338191899235
ISIC_0067565,0.3484338191899235
ISIC_0067696,0.3484338191899235
ISIC_0068012,0.3484338191899235
ISIC_0068299,0.3484338191899235
ISIC_0068627,0.3484338191899235
ISIC_0068677,0.3484338191899235
ISIC_0068924,0.3484338191899235
ISIC_0069210,0.3484338191899235
ISIC_0069395,0.3484338191899235
ISIC_0069475,0.3484338191899235
ISIC_0069481,0.3484338191899235
ISIC_0069536,0.3484338191899235
ISIC_0069667,0.3484338191899235
ISIC_0070032,0.3484338191899235
ISIC_0070709,0.3484338191899235
ISIC_0070852,0.3484338191899235
ISIC_0071576,0.3484338191899235
ISIC_0071586,0.3484338191899235
ISIC_0071988,0.3484338191899235
ISIC_0072087,0.3484338191899235
ISIC_0072691,0.3484338191899235
ISIC_0072730,0.3484338191899235
ISIC_0073136,0.3484338191899235
ISIC_0193456,0.3484338191899235
ISIC_0273046,0.3484338191899235
ISIC_0350472,0.3484338191899235
ISIC_0386664,0.3484338191899235
ISIC_0504730,0.3484338191899235
ISIC_0510617,0.3484338191899235
ISIC_0668772,0.3484338191899235
ISIC_0682543,0.3484338191899235
ISIC_0772836,0.3484338191899235
ISIC_0773096,0.3484338191899235
ISIC_0787229,0.3484338191899235
ISIC_1017377,0.3484338191899235
ISIC_1078854,0.3484338191899235
ISIC_1140410,0.3484338191899235
ISIC_1175776,0.3484338191899235
ISIC_1348843,0.3484338191899235
ISIC_1412843,0.3484338191899235
ISIC_1566428,0.3484338191899235
ISIC_1630301,0.3484338191899235
ISIC_1637536,0.3484338191899235
ISIC_1640823,0.3484338191899235
ISIC_1655513,0.3484338191899235
ISIC_1795529,0.3484338191899235
ISIC_1847556,0.3484338191899235
ISIC_1885174,0.3484338191899235
ISIC_1925623,0.3484338191899235
ISIC_1979534,0.3484338191899235
ISIC_2000959,0.3484338191899235
ISIC_2316159,0.3484338191899235
ISIC_2364150,0.3484338191899235
ISIC_2365588,0.3484338191899235
ISIC_2740756,0.3484338191899235
ISIC_2746860,0.3484338191899235
ISIC_2772616,0.3484338191899235
ISIC_2858419,0.3484338191899235
ISIC_2937642,0.3484338191899235
ISIC_3060248,0.3484338191899235
ISIC_3166276,0.3484338191899235
ISIC_3232329,0.3484338191899235
ISIC_3251486,0.3484338191899235
ISIC_3269018,0.3484338191899235
ISIC_3315146,0.3484338191899235
ISIC_3328295,0.3484338191899235
ISIC_3372067,0.3484338191899235
ISIC_3409824,0.3484338191899235
ISIC_3424207,0.3484338191899235
ISIC_3449290,0.3484338191899235
ISIC_3575862,0.3484338191899235
ISIC_3586669,0.3484338191899235
ISIC_3664380,0.3484338191899235
ISIC_3684488,0.3484338191899235
ISIC_3708739,0.3484338191899235
ISIC_3729849,0.3484338191899235
ISIC_3747979,0.3484338191899235
ISIC_3850432,0.3484338191899235
ISIC_3975133,0.3484338191899235
ISIC_3979826,0.3484338191899235
ISIC_4154293,0.3484338191899235
ISIC_4412555,0.3484338191899235
ISIC_4448959,0.3484338191899235
ISIC_4554863,0.3484338191899235
ISIC_4619903,0.3484338191899235
ISIC_4680417,0.3484338191899235
ISIC_4691689,0.3484338191899235
ISIC_4882123,0.3484338191899235
ISIC_4927943,0.3484338191899235
ISIC_4938638,0.3484338191899235
ISIC_4960406,0.3484338191899235
ISIC_5028203,0.3484338191899235
ISIC_5044438,0.3484338191899235
ISIC_5046340,0.3484338191899235
ISIC_5048571,0.3484338191899235
ISIC_5055871,0.3484338191899235
ISIC_5097947,0.3484338191899235
ISIC_5204796,0.3484338191899235
ISIC_5231145,0.3484338191899235
ISIC_5234605,0.3484338191899235
ISIC_5247508,0.3484338191899235
ISIC_5294540,0.3484338191899235
ISIC_5377237,0.3484338191899235
ISIC_5413788,0.3484338191899235
ISIC_5539001,0.3484338191899235
ISIC_5563553,0.3484338191899235
ISIC_5671175,0.3484338191899235
ISIC_5679942,0.3484338191899235
ISIC_5706192,0.3484338191899235
ISIC_5729818,0.3484338191899235
ISIC_5768602,0.3484338191899235
ISIC_5772938,0.3484338191899235
ISIC_5854552,0.3484338191899235
ISIC_6054977,0.3484338191899235
ISIC_6089318,0.3484338191899235
ISIC_6119202,0.3484338191899235
ISIC_6289346,0.3484338191899235
ISIC_6511689,0.3484338191899235
ISIC_6670242,0.3484338191899235
ISIC_6780471,0.3484338191899235
ISIC_6882733,0.3484338191899235
ISIC_6937905,0.3484338191899235
ISIC_6974830,0.3484338191899235
ISIC_7010552,0.3484338191899235
ISIC_7034769,0.3484338191899235
ISIC_7074321,0.3484338191899235
ISIC_7100755,0.3484338191899235
ISIC_7162343,0.3484338191899235
ISIC_7421214,0.3484338191899235
ISIC_7475827,0.3484338191899235
ISIC_7740023,0.3484338191899235
ISIC_7835257,0.3484338191899235
ISIC_8027899,0.3484338191899235
ISIC_8041550,0.3484338191899235
ISIC_8086526,0.3484338191899235
ISIC_8278458,0.3484338191899235
ISIC_8350973,0.3484338191899235
ISIC_8397077,0.3484338191899235
ISIC_8479913,0.3484338191899235
ISIC_8509219,0.3484338191899235
ISIC_8510848,0.3484338191899235
ISIC_8527737,0.3484338191899235
ISIC_8613657,0.3484338191899235
ISIC_8650269,0.3484338191899235
ISIC_8659618,0.3484338191899235
ISIC_8759207,0.3484338191899235
ISIC_8814398,0.3484338191899235
ISIC_8814612,0.3484338191899235
ISIC_9012513,0.3484338191899235
ISIC_9106966,0.3484338191899235
ISIC_9302863,0.3484338191899235
ISIC_9331097,0.3484338191899235
ISIC_9337570,0.3484338191899235
ISIC_9358630,0.3484338191899235
ISIC_9385996,0.3484338191899235
ISIC_9402324,0.3484338191899235
ISIC_9439034,0.3484338191899235
ISIC_9498942,0.3484338191899235
ISIC_9499787,0.3484338191899235
ISIC_9513808,0.3484338191899235
ISIC_9579506,0.3484338191899235
ISIC_9685928,0.3484338191899235
ISIC_9709101,0.3484338191899235
ISIC_9720044,0.3484338191899235
ISIC_9723646,0.3484338191899235
ISIC_9742073,0.3484338191899235
ISIC_9744305,0.3484338191899235
ISIC_9765024,0.3484338191899235
ISIC_9810276,0.3484338191899235
ISIC_9819223,0.3484338191899235
ISIC_9969263,0.3484338191899235
ISIC_8586909,0.34773437884043834
ISIC_0025450,0.3443478637962085
ISIC_0069946,0.3443478637962085
ISIC_0065882,0.34140942156074283
ISIC_0000475,0.3412481266032312
ISIC_2430937,0.3412481266032312
ISIC_0000065,0.3265160436327852
ISIC_0000072,0.3265160436327852
ISIC_0000152,0.3265160436327852
ISIC_0000173,0.3265160436327852
ISIC_0000287,0.3265160436327852
ISIC_0000504,0.3265160436327852
ISIC_0002578,0.3265160436327852
ISIC_0009984,0.3265160436327852
ISIC_0010024,0.3265160436327852
ISIC_0010267,0.3265160436327852
ISIC_0010486,0.3265160436327852
ISIC_0010653,0.3265160436327852
ISIC_0010714,0.3265160436327852
ISIC_0010785,0.3265160436327852
ISIC_0010789,0.3265160436327852
ISIC_0010825,0.3265160436327852
ISIC_0010965,0.3265160436327852
ISIC_0010971,0.3265160436327852
ISIC_0011125,0.3265160436327852
ISIC_0011247,0.3265160436327852
ISIC_0011343,0.3265160436327852
ISIC_0011365,0.3265160436327852
ISIC_0011434,0.3265160436327852
ISIC_0011489,0.3265160436327852
ISIC_0011628,0.3265160436327852
ISIC_0011717,0.3265160436327852
ISIC_0011798,0.3265160436327852
ISIC_0011884,0.3265160436327852
ISIC_0012059,0.3265160436327852
ISIC_0013073,0.3265160436327852
ISIC_0013096,0.3265160436327852
ISIC_0013775,0.3265160436327852
ISIC_0014151,0.3265160436327852
ISIC_0014291,0.3265160436327852
ISIC_0014501,0.3265160436327852
ISIC_0014543,0.3265160436327852
ISIC_0014722,0.3265160436327852
ISIC_0014788,0.3265160436327852
ISIC_0014860,0.3265160436327852
ISIC_0015005,0.3265160436327852
ISIC_0015023,0.3265160436327852
ISIC_0015109,0.3265160436327852
ISIC_0015136,0.3265160436327852
ISIC_0016092,0.3265160436327852
ISIC_0024265,0.3265160436327852
ISIC_0024266,0.3265160436327852
ISIC_0024481,0.3265160436327852
ISIC_0024546,0.3265160436327852
ISIC_0024688,0.3265160436327852
ISIC_0024701,0.3265160436327852
ISIC_0024720,0.3265160436327852
ISIC_0024806,0.3265160436327852
ISIC_0024898,0.3265160436327852
ISIC_0024961,0.3265160436327852
ISIC_0025219,0.3265160436327852
ISIC_0025355,0.3265160436327852
ISIC_0025580,0.3265160436327852
ISIC_0025619,0.3265160436327852
ISIC_0026244,0.3265160436327852
ISIC_0026671,0.3265160436327852
ISIC_0026690,0.3265160436327852
ISIC_0027043,0.3265160436327852
ISIC_0027069,0.3265160436327852
ISIC_0027091,0.3265160436327852
ISIC_0027110,0.3265160436327852
ISIC_0027221,0.3265160436327852
ISIC_0027225,0.3265160436327852
ISIC_0027271,0.3265160436327852
ISIC_0027277,0.3265160436327852
ISIC_0027304,0.3265160436327852
ISIC_0027407,0.3265160436327852
ISIC_0027838,0.3265160436327852
ISIC_0028018,0.3265160436327852
ISIC_0028086,0.3265160436327852
ISIC_0028129,0.3265160436327852
ISIC_0028220,0.3265160436327852
ISIC_0028291,0.3265160436327852
ISIC_0028306,0.3265160436327852
ISIC_0028326,0.3265160436327852
ISIC_0028467,0.3265160436327852
ISIC_0028945,0.3265160436327852
ISIC_0029056,0.3265160436327852
ISIC_0029081,0.3265160436327852
ISIC_0029086,0.3265160436327852
ISIC_0029316,0.3265160436327852
ISIC_0029363,0.3265160436327852
ISIC_0029383,0.3265160436327852
ISIC_0029561,0.3265160436327852
ISIC_0029630,0.3265160436327852
ISIC_0029651,0.3265160436327852
ISIC_0029718,0.3265160436327852
ISIC_0029809,0.3265160436327852
ISIC_0030077,0.3265160436327852
ISIC_0030116,0.3265160436327852
ISIC_0030404,0.3265160436327852
ISIC_0030407,0.3265160436327852
ISIC_0030519,0.3265160436327852
ISIC_0030552,0.3265160436327852
ISIC_0030725,0.3265160436327852
ISIC_0030747,0.3265160436327852
ISIC_0030901,0.3265160436327852
ISIC_0030970,0.3265160436327852
ISIC_0031425,0.3265160436327852
ISIC_0031550,0.3265160436327852
ISIC_0031565,0.3265160436327852
ISIC_0031752,0.3265160436327852
ISIC_0031863,0.3265160436327852
ISIC_0032095,0.3265160436327852
ISIC_0032181,0.3265160436327852
ISIC_0032190,0.3265160436327852
ISIC_0032258,0.3265160436327852
ISIC_0032269,0.3265160436327852
ISIC_0032504,0.3265160436327852
ISIC_0032531,0.3265160436327852
ISIC_0032597,0.3265160436327852
ISIC_0032602,0.3265160436327852
ISIC_0032684,0.3265160436327852
ISIC_0032687,0.3265160436327852
ISIC_0032784,0.3265160436327852
ISIC_0032892,0.3265160436327852
ISIC_0032965,0.3265160436327852
ISIC_0033075,0.3265160436327852
ISIC_0033114,0.3265160436327852
ISIC_0033117,0.3265160436327852
ISIC_0033206,0.3265160436327852
ISIC_0033228,0.3265160436327852
ISIC_0033272,0.3265160436327852
ISIC_0033323,0.3265160436327852
ISIC_0033424,0.3265160436327852
ISIC_0033562,0.3265160436327852
